median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude
9.2300000000000000e+004,2.5043000000000002e+000,4.1000000000000000e+001,1.2570000000000000e+003,2.7100000000000000e+002,8.2800000000000000e+002,2.3000000000000000e+002,3.7750000000000000e+001,-1.2217000000000000e+002
8.8800000000000000e+004,2.3281000000000001e+000,4.4000000000000000e+001,1.2180000000000000e+003,2.4800000000000000e+002,7.6300000000000000e+002,2.5400000000000000e+002,3.7750000000000000e+001,-1.2217000000000000e+002
9.0000000000000000e+004,1.4375000000000000e+000,4.8000000000000000e+001,1.7510000000000000e+003,3.9000000000000000e+002,9.3500000000000000e+002,3.4900000000000000e+002,3.7750000000000000e+001,-1.2217000000000000e+002
9.5500000000000000e+004,2.5122000000000000e+000,4.5000000000000000e+001,2.2990000000000000e+003,5.1400000000000000e+002,1.4370000000000000e+003,4.8400000000000000e+002,3.7759999999999998e+001,-1.2216000000000000e+002
9.1700000000000000e+004,1.5625000000000000e+000,3.8000000000000000e+001,2.4570000000000000e+003,6.2400000000000000e+002,1.5160000000000000e+003,4.8200000000000000e+002,3.7750000000000000e+001,-1.2216000000000000e+002
1.0040000000000000e+005,3.1587000000000001e+000,4.7000000000000000e+001,9.9800000000000000e+002,2.1100000000000000e+002,5.9700000000000000e+002,1.8500000000000000e+002,3.7750000000000000e+001,-1.2217000000000000e+002
9.4800000000000000e+004,1.8426000000000000e+000,4.0000000000000000e+001,1.6850000000000000e+003,3.4300000000000000e+002,9.4900000000000000e+002,3.4200000000000000e+002,3.7759999999999998e+001,-1.2217000000000000e+002
1.6430000000000000e+005,4.6696000000000000e+000,4.6000000000000000e+001,1.8270000000000000e+003,3.0700000000000000e+002,8.8100000000000000e+002,3.0200000000000000e+002,3.7759999999999998e+001,-1.2216000000000000e+002
1.5550000000000000e+005,2.4598000000000000e+000,3.6000000000000000e+001,2.7810000000000000e+003,5.7400000000000000e+002,1.4380000000000000e+003,5.1900000000000000e+002,3.7759999999999998e+001,-1.2216000000000000e+002
1.9690000000000000e+005,6.0749000000000004e+000,3.9000000000000000e+001,1.8230000000000000e+003,2.8600000000000000e+002,7.6300000000000000e+002,2.7000000000000000e+002,3.7759999999999998e+001,-1.2215000000000001e+002
2.7910000000000000e+005,4.8304000000000000e+000,2.7000000000000000e+001,2.2290000000000000e+003,3.6500000000000000e+002,1.2970000000000000e+003,3.5500000000000000e+002,3.7770000000000003e+001,-1.2214000000000000e+002
2.5280000000000000e+005,5.5701000000000001e+000,3.4000000000000000e+001,1.5130000000000000e+003,2.3100000000000000e+002,5.4500000000000000e+002,2.1100000000000000e+002,3.7759999999999998e+001,-1.2214000000000000e+002
2.7540000000000000e+005,5.3700000000000001e+000,2.6000000000000000e+001,3.2660000000000000e+003,4.9100000000000000e+002,1.2220000000000000e+003,5.3300000000000000e+002,3.7759999999999998e+001,-1.2213000000000000e+002
2.5000000000000000e+005,6.8600000000000003e+000,3.3000000000000000e+001,1.8090000000000000e+003,2.6100000000000000e+002,8.0800000000000000e+002,2.1900000000000000e+002,3.7750000000000000e+001,-1.2212000000000000e+002
3.2980000000000000e+005,7.6923000000000004e+000,2.8000000000000000e+001,7.9400000000000000e+002,1.1100000000000000e+002,3.2900000000000000e+002,1.0900000000000000e+002,3.7750000000000000e+001,-1.2212000000000000e+002
1.9550000000000000e+005,4.0312999999999999e+000,3.6000000000000000e+001,6.9000000000000000e+002,1.0500000000000000e+002,2.9900000000000000e+002,1.0900000000000000e+002,3.7750000000000000e+001,-1.2214000000000000e+002
2.5590000000000000e+005,6.8323000000000000e+000,3.3000000000000000e+001,1.3340000000000000e+003,2.0000000000000000e+002,5.7900000000000000e+002,2.0200000000000000e+002,3.7750000000000000e+001,-1.2214000000000000e+002
3.1110000000000000e+005,4.9749999999999996e+000,3.0000000000000000e+001,4.1400000000000000e+002,5.4000000000000000e+001,1.3700000000000000e+002,5.0000000000000000e+001,3.7750000000000000e+001,-1.2213000000000000e+002
3.3000000000000000e+005,5.3601999999999999e+000,3.6000000000000000e+001,7.6800000000000000e+002,9.3000000000000000e+001,2.2900000000000000e+002,9.3000000000000000e+001,3.7750000000000000e+001,-1.2213000000000000e+002
2.4890000000000000e+005,5.0000000000000000e+000,4.1000000000000000e+001,4.4000000000000000e+003,6.6600000000000000e+002,1.4760000000000000e+003,6.4800000000000000e+002,3.7740000000000002e+001,-1.2213000000000000e+002
1.4290000000000000e+005,2.9249999999999998e+000,4.6000000000000000e+001,9.5400000000000000e+002,1.6100000000000000e+002,4.2900000000000000e+002,1.5400000000000000e+002,3.7750000000000000e+001,-1.2216000000000000e+002
1.2630000000000000e+005,3.8913000000000002e+000,4.0000000000000000e+001,1.4450000000000000e+003,2.5600000000000000e+002,8.4900000000000000e+002,2.5500000000000000e+002,3.7750000000000000e+001,-1.2215000000000001e+002
1.3580000000000000e+005,3.2250000000000001e+000,4.4000000000000000e+001,1.9380000000000000e+003,3.9900000000000000e+002,9.4600000000000000e+002,3.3100000000000000e+002,3.7750000000000000e+001,-1.2215000000000001e+002
1.3060000000000000e+005,3.1457999999999999e+000,4.1000000000000000e+001,8.5600000000000000e+002,1.7800000000000000e+002,5.7100000000000000e+002,1.9100000000000000e+002,3.7740000000000002e+001,-1.2215000000000001e+002
1.0790000000000000e+005,2.5369999999999999e+000,2.4000000000000000e+001,1.7900000000000000e+003,4.5400000000000000e+002,1.1370000000000000e+003,3.8600000000000000e+002,3.7750000000000000e+001,-1.2216000000000000e+002
1.1110000000000000e+005,2.5568000000000000e+000,4.4000000000000000e+001,6.1700000000000000e+002,1.3100000000000000e+002,3.7800000000000000e+002,1.3500000000000000e+002,3.7750000000000000e+001,-1.2216000000000000e+002
1.2200000000000000e+005,3.5083000000000002e+000,4.3000000000000000e+001,1.3830000000000000e+003,2.7500000000000000e+002,8.5300000000000000e+002,2.7200000000000000e+002,3.7740000000000002e+001,-1.2215000000000001e+002
1.1800000000000000e+005,3.3125000000000000e+000,4.9000000000000000e+001,1.3250000000000000e+003,2.7700000000000000e+002,7.6400000000000000e+002,2.8200000000000000e+002,3.7740000000000002e+001,-1.2215000000000001e+002
9.5200000000000000e+004,1.8234999999999999e+000,4.0000000000000000e+001,1.2270000000000000e+003,2.9400000000000000e+002,9.2800000000000000e+002,2.6100000000000000e+002,3.7750000000000000e+001,-1.2216000000000000e+002
9.4300000000000000e+004,3.8047000000000000e+000,3.5000000000000000e+001,6.6700000000000000e+002,1.4000000000000000e+002,4.0600000000000000e+002,1.3300000000000000e+002,3.7750000000000000e+001,-1.2216000000000000e+002
9.2500000000000000e+004,2.2917000000000001e+000,3.4000000000000000e+001,1.2230000000000000e+003,2.8100000000000000e+002,8.2400000000000000e+002,2.8000000000000000e+002,3.7740000000000002e+001,-1.2217000000000000e+002
9.1800000000000000e+004,2.4962000000000000e+000,3.7000000000000000e+001,1.3790000000000000e+003,2.8700000000000000e+002,8.3500000000000000e+002,2.5900000000000000e+002,3.7750000000000000e+001,-1.2217000000000000e+002
1.0940000000000000e+005,4.0416999999999996e+000,4.3000000000000000e+001,1.5340000000000000e+003,3.0000000000000000e+002,8.2600000000000000e+002,2.9500000000000000e+002,3.7740000000000002e+001,-1.2216000000000000e+002
1.2950000000000000e+005,3.4843999999999999e+000,4.6000000000000000e+001,1.0290000000000000e+003,1.8100000000000000e+002,5.6700000000000000e+002,2.1100000000000000e+002,3.7740000000000002e+001,-1.2216000000000000e+002
1.4340000000000000e+005,4.1458000000000004e+000,5.2000000000000000e+001,7.7100000000000000e+002,1.4700000000000000e+002,3.5500000000000000e+002,1.4400000000000000e+002,3.7740000000000002e+001,-1.2216000000000000e+002
9.8200000000000000e+004,2.6250000000000000e+000,4.7000000000000000e+001,8.2400000000000000e+002,2.2300000000000000e+002,5.3300000000000000e+002,1.6600000000000000e+002,3.7740000000000002e+001,-1.2216000000000000e+002
1.0310000000000000e+005,2.0226999999999999e+000,4.4000000000000000e+001,1.0970000000000000e+003,2.3900000000000000e+002,6.0900000000000000e+002,2.1500000000000000e+002,3.7740000000000002e+001,-1.2216000000000000e+002
2.7680000000000000e+005,3.3332999999999999e+000,4.9000000000000000e+001,1.2830000000000000e+003,2.3800000000000000e+002,5.7600000000000000e+002,2.3600000000000000e+002,3.7899999999999999e+001,-1.2229000000000001e+002
2.7090000000000000e+005,5.3380000000000001e+000,5.2000000000000000e+001,1.6040000000000000e+003,2.6300000000000000e+002,5.9400000000000000e+002,2.8600000000000000e+002,3.7899999999999999e+001,-1.2229000000000001e+002
2.4620000000000000e+005,3.4731999999999998e+000,5.2000000000000000e+001,2.2480000000000000e+003,4.2200000000000000e+002,8.7000000000000000e+002,3.7700000000000000e+002,3.7890000000000001e+001,-1.2229000000000001e+002
2.2420000000000000e+005,3.5125000000000002e+000,3.8000000000000000e+001,2.2630000000000000e+003,5.2200000000000000e+002,1.0270000000000000e+003,5.0900000000000000e+002,3.7899999999999999e+001,-1.2230000000000000e+002
2.2910000000000000e+005,3.1375000000000002e+000,5.2000000000000000e+001,1.5710000000000000e+003,3.4900000000000000e+002,6.9300000000000000e+002,3.2600000000000000e+002,3.7890000000000001e+001,-1.2229000000000001e+002
2.1160000000000000e+005,2.8035999999999999e+000,4.6000000000000000e+001,1.5200000000000000e+003,4.0200000000000000e+002,8.1500000000000000e+002,3.7500000000000000e+002,3.7890000000000001e+001,-1.2230000000000000e+002
2.5610000000000000e+005,4.5823999999999998e+000,1.5000000000000000e+001,5.0830000000000000e+003,1.2120000000000000e+003,2.4200000000000000e+003,1.1460000000000000e+003,3.7899999999999999e+001,-1.2230000000000000e+002
2.0630000000000000e+005,3.0207999999999999e+000,3.6000000000000000e+001,1.0770000000000000e+003,2.9300000000000000e+002,5.1800000000000000e+002,2.7600000000000000e+002,3.7890000000000001e+001,-1.2230000000000000e+002
2.2130000000000000e+005,4.0875000000000004e+000,5.2000000000000000e+001,1.2480000000000000e+003,2.8300000000000000e+002,6.2000000000000000e+002,2.7500000000000000e+002,3.7890000000000001e+001,-1.2230000000000000e+002
2.0740000000000000e+005,4.5267999999999997e+000,4.2000000000000000e+001,1.3420000000000000e+003,2.9100000000000000e+002,5.5100000000000000e+002,2.6600000000000000e+002,3.7890000000000001e+001,-1.2233000000000000e+002
3.5000000000000000e+005,1.7375000000000000e+000,3.7000000000000000e+001,3.0610000000000000e+003,9.3000000000000000e+002,2.5560000000000000e+003,9.2400000000000000e+002,3.7880000000000003e+001,-1.2234000000000000e+002
2.1820000000000000e+005,3.1795000000000000e+000,5.2000000000000000e+001,3.1710000000000000e+003,6.9800000000000000e+002,1.4980000000000000e+003,6.9600000000000000e+002,3.7890000000000001e+001,-1.2229000000000001e+002
2.1670000000000000e+005,3.8672000000000000e+000,5.0000000000000000e+001,1.2110000000000000e+003,2.6100000000000000e+002,5.2300000000000000e+002,2.2700000000000000e+002,3.7880000000000003e+001,-1.2229000000000001e+002
2.7060000000000000e+005,5.1675000000000004e+000,5.2000000000000000e+001,9.7900000000000000e+002,1.7500000000000000e+002,3.7400000000000000e+002,1.5300000000000000e+002,3.7890000000000001e+001,-1.2229000000000001e+002
2.6140000000000000e+005,5.1696000000000000e+000,5.2000000000000000e+001,2.2690000000000000e+003,3.8000000000000000e+002,1.0040000000000000e+003,3.7100000000000000e+002,3.7890000000000001e+001,-1.2229000000000001e+002
2.6130000000000000e+005,4.2614000000000001e+000,5.2000000000000000e+001,1.8440000000000000e+003,3.3200000000000000e+002,7.6900000000000000e+002,3.3400000000000000e+002,3.7880000000000003e+001,-1.2228000000000000e+002
2.3220000000000000e+005,5.0551000000000004e+000,5.2000000000000000e+001,2.1780000000000000e+003,4.2100000000000000e+002,9.4000000000000000e+002,4.2300000000000000e+002,3.7890000000000001e+001,-1.2229000000000001e+002
3.7540000000000000e+005,5.6227999999999998e+000,4.2000000000000000e+001,1.6500000000000000e+003,2.7400000000000000e+002,6.4500000000000000e+002,2.5600000000000000e+002,3.7899999999999999e+001,-1.2227000000000000e+002
3.5730000000000000e+005,7.8864000000000001e+000,5.2000000000000000e+001,1.9270000000000000e+003,2.7900000000000000e+002,7.0500000000000000e+002,2.8800000000000000e+002,3.7899999999999999e+001,-1.2226000000000001e+002
3.7440000000000000e+005,7.9555999999999996e+000,5.2000000000000000e+001,2.0790000000000000e+003,2.7300000000000000e+002,6.8400000000000000e+002,2.7500000000000000e+002,3.7899999999999999e+001,-1.2227000000000000e+002
3.5880000000000000e+005,6.1740000000000004e+000,5.2000000000000000e+001,1.8030000000000000e+003,2.4000000000000000e+002,5.7200000000000000e+002,2.3600000000000000e+002,3.7899999999999999e+001,-1.2227000000000000e+002
4.1750000000000000e+005,6.9413999999999998e+000,5.2000000000000000e+001,2.0410000000000000e+003,2.7000000000000000e+002,6.7100000000000000e+002,2.5300000000000000e+002,3.7899999999999999e+001,-1.2227000000000000e+002
4.3050000000000000e+005,8.8341999999999992e+000,5.2000000000000000e+001,3.0460000000000000e+003,3.7300000000000000e+002,9.7500000000000000e+002,3.6500000000000000e+002,3.7890000000000001e+001,-1.2227000000000000e+002
3.6290000000000000e+005,7.1753999999999998e+000,5.2000000000000000e+001,2.3180000000000000e+003,3.2800000000000000e+002,7.7900000000000000e+002,3.1200000000000000e+002,3.7899999999999999e+001,-1.2228000000000000e+002
3.9700000000000000e+005,1.0082500000000000e+001,5.2000000000000000e+001,2.0030000000000000e+003,2.5000000000000000e+002,6.5800000000000000e+002,2.4400000000000000e+002,3.7899999999999999e+001,-1.2228000000000000e+002
3.4680000000000000e+005,4.9082999999999997e+000,5.2000000000000000e+001,2.2610000000000000e+003,3.2800000000000000e+002,8.1900000000000000e+002,3.3500000000000000e+002,3.7899999999999999e+001,-1.2228000000000000e+002
3.2710000000000000e+005,5.7911999999999999e+000,5.2000000000000000e+001,1.2250000000000000e+003,1.6900000000000000e+002,4.1200000000000000e+002,1.6800000000000000e+002,3.7890000000000001e+001,-1.2228000000000000e+002
2.9010000000000000e+005,4.5892999999999997e+000,5.2000000000000000e+001,2.3150000000000000e+003,4.0800000000000000e+002,8.3500000000000000e+002,3.6900000000000000e+002,3.7890000000000001e+001,-1.2228000000000000e+002
2.9200000000000000e+005,5.4170999999999996e+000,5.2000000000000000e+001,2.0700000000000000e+003,3.2900000000000000e+002,7.2200000000000000e+002,3.0600000000000000e+002,3.7890000000000001e+001,-1.2228000000000000e+002
2.7090000000000000e+005,4.1250000000000000e+000,5.2000000000000000e+001,2.6160000000000000e+003,4.7300000000000000e+002,1.0850000000000000e+003,4.8700000000000000e+002,3.7890000000000001e+001,-1.2228000000000000e+002
3.7110000000000000e+005,7.2660000000000000e+000,5.2000000000000000e+001,2.6400000000000000e+003,3.6600000000000000e+002,9.7300000000000000e+002,3.5500000000000000e+002,3.7890000000000001e+001,-1.2227000000000000e+002
3.3560000000000000e+005,5.3989000000000003e+000,5.2000000000000000e+001,1.9780000000000000e+003,2.9300000000000000e+002,7.2300000000000000e+002,2.7200000000000000e+002,3.7890000000000001e+001,-1.2227000000000000e+002
3.7130000000000000e+005,7.8335999999999997e+000,3.7000000000000000e+001,2.2200000000000000e+003,3.3500000000000000e+002,9.0300000000000000e+002,3.6200000000000000e+002,3.7899999999999999e+001,-1.2226000000000001e+002
3.4400000000000000e+005,6.1593000000000000e+000,4.1000000000000000e+001,1.1250000000000000e+003,1.9500000000000000e+002,3.5600000000000000e+002,1.8100000000000000e+002,3.7890000000000001e+001,-1.2225000000000000e+002
3.4220000000000000e+005,6.3810000000000002e+000,5.2000000000000000e+001,3.0780000000000000e+003,4.9400000000000000e+002,1.0050000000000000e+003,4.6200000000000000e+002,3.7890000000000001e+001,-1.2226000000000001e+002
3.7090000000000000e+005,6.6828000000000003e+000,5.2000000000000000e+001,3.7060000000000000e+003,5.3100000000000000e+002,1.2050000000000000e+003,5.0400000000000000e+002,3.7890000000000001e+001,-1.2226000000000001e+002
3.5000000000000000e+005,7.5385000000000000e+000,3.7000000000000000e+001,3.0000000000000000e+003,4.5700000000000000e+002,9.8700000000000000e+002,4.5000000000000000e+002,3.7890000000000001e+001,-1.2225000000000000e+002
3.6860000000000000e+005,6.7138000000000000e+000,4.2000000000000000e+001,2.8630000000000000e+003,4.6000000000000000e+002,1.0310000000000000e+003,4.4800000000000000e+002,3.7890000000000001e+001,-1.2225000000000000e+002
3.9180000000000000e+005,6.2424999999999997e+000,5.2000000000000000e+001,2.5510000000000000e+003,4.1700000000000000e+002,8.9400000000000000e+002,4.0400000000000000e+002,3.7880000000000003e+001,-1.2226000000000001e+002
4.1530000000000000e+005,5.7979000000000003e+000,5.2000000000000000e+001,2.2550000000000000e+003,4.1000000000000000e+002,8.2300000000000000e+002,3.7700000000000000e+002,3.7880000000000003e+001,-1.2226000000000001e+002
2.8490000000000000e+005,4.2812999999999999e+000,5.2000000000000000e+001,3.3600000000000000e+003,6.4800000000000000e+002,1.2320000000000000e+003,6.2100000000000000e+002,3.7880000000000003e+001,-1.2227000000000000e+002
2.8750000000000000e+005,3.5417000000000001e+000,5.2000000000000000e+001,1.6930000000000000e+003,3.9100000000000000e+002,6.6900000000000000e+002,3.6700000000000000e+002,3.7880000000000003e+001,-1.2227000000000000e+002
